"abbr","country","topic","subtopic","topic_slug","subtopic_slug","sentence",value,"source_doc"
"FR","France","Justice","Independence","justice","independence","The level of perceived independence among companies is high, and the level of perceived independence among the general public is average.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Justice","Quality","justice","quality","Efforts are ongoing to further develop the digitalisation of the justice system.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Justice","Quality","justice","quality","Initiatives aim at increasing the resources for the justice system.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Justice","Quality","justice","quality","Certain measures relating to the functioning of the justice system were introduced during the COVID-19 pandemic.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The editorial freedom of journalists is guaranteed by the application of the ‘conscience clause’ and the ‘termination clause’.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The legal framework provides measures for physical safety of journalists, but threats to journalists are increasing.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The independence of the media regulator in France is guaranteed by law.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The rules on transparency of media ownership require companies to make certain ownership information public.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The allocation of state advertising is regulated by the Public Procurement Law and the Law on the Government Information Service.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","An established legal framework and the presence of a plurality of players minimise risks for political control over the media.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","Recent initiatives aim to foster the landscape for civil society.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","Several independent authorities contribute to safeguarding fundamental rights.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Impact assessments and stakeholder consultations are frequently conducted in the legislative process.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"FR","France","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","An emergency regime was introduced in the context of the COVID-19 pandemic and measures adopted were subject to scrutiny of the courts.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0309&from=EN"
"HR","Croatia","Anti-corruption","Institutional Framework","anti-corruption","institutional-framework","In the 2019 Transparency International Corruption Perceptions Index, Croatia has a score of 47/100 and ranks 18th among EU Member States and 63rd globally.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","The legal framework is largely in place.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","The Anti-Corruption Strategy 2015-2020 focuses primarily on the prevention of corruption.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","A network of authorities is established for anti-corruption policy-making across all branches of government.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","Whilst civil servants abide by a code of conduct, there is no such code in place for Members of Parliament and top executive functions.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","Legislation on the prevention of conflicts of interest is in place, although it needs attention as regards its implementation and a clear authority of its supervisory body.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","There are no detailed rules to regulate contacts of individuals in top executive functions with lobbyists.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Prevention","anti-corruption","prevention","Whistle-blower protection was introduced by the July 2019 Law on the Protection of Reporters of Irregularities Act.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Represive measures","anti-corruption","represive-measures","While measures exist to prevent local-level corruption, the corresponding supervisory and enforcement mechanisms remain weak.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Represive measures","anti-corruption","represive-measures","Although rules are in place for asset declarations and ‘revolving doors’, these have shortcomings.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Anti-corruption","Represive measures","anti-corruption","represive-measures","Despite negative perceptions, specialised offices have established a consistent track record for prosecuting corruption.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Efficiency","justice","efficiency","Despite progress in resolving the oldest cases, the backlogs and length of proceedings in civil and commercial courts remain among the most considerable in the EU.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Efficiency","justice","efficiency","Amendments to the criminal procedure aim to increase the efficiency of the criminal justice system, where considerable backlogs and lengthy proceedings remain a challenge.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Independence","justice","independence","The level of perceived judicial independence, both among companies and among the general public, remains very low.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Independence","justice","independence","The State Judicial Council and the State Attorney’s Council are facing challenges following amendments that reduced their role in selecting judges and state attorneys.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Independence","justice","independence","The verification of asset declarations of judges and state attorneys remains a challenge for the State Judicial Council and the State Attorney’s Council.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Quality","justice","quality","Despite continued progress, the use of electronic communication and electronic case management systems in courts remains limited.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Quality","justice","quality","In order to unburden the courts’ administrative staff and speed up the delivery of judicial decisions, in 2019, a centralised postal delivery was introduced.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Quality","justice","quality","The State Judicial Council and State Attorney’s Council, as well as the State Attorney’s Office, are experiencing challenges in terms of human resources.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Quality","justice","quality","The consecutive judicial map reforms, the latest in 2019, have contributed to evening out the workload among judges and to improving efficiency.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Justice","Quality","justice","quality","Publication of first and second instance court judgments remains very limited.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Access to information is guaranteed by law, but the process appears to be slow.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","The framework for journalists’ protection provides safety guarantees through several legislative acts.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Journalists' Protection","media-pluralism","journalists-protection","Journalists face numerous threats online, including smear campaigns, hate speech, death threats and threats of physical attacks.",1,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Regulatory authorities","media-pluralism","regulatory-authorities","The media regulator is by law an independent entity.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","To ensure transparency of media ownership, media service providers need to report annually to the Agency for Electronic Media ownership details and ownership changes.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Media Pluralism","Transparency of Media","media-pluralism","transparency-of-media","The allocation of state advertising is regulated for state administration and entities predominantly owned by the state.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Other Institutional Issues","Civil Society","other-institutional-issues","civil-society","The Government aims to support the civil society through the upcoming National Plan for Creating and Enabling Environment for the Civil Society Development 2020-2026.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Other Institutional Issues","Independent Authorities","other-institutional-issues","independent-authorities","The People’s Ombudsperson is responsible for the promotion and protection of human rights and freedoms, the rule of law and anti-discrimination standards.",3,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
"HR","Croatia","Other Institutional Issues","Preparing and enacting laws","other-institutional-issues","preparing-and-enacting-laws","Despite the existence of dedicated mechanisms, citizen participation remains relatively weak.",2,"https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52020SC0310&from=EN"
